시도,시군구,농장명,축종,지번주소,도로명주소,읍면,사육두수,동수,면적,위도,경도,기준일자,원본파일
경기도,화성시,태산농장 농업회사법인 유한회사,돼지,경기도 화성시 만세구 장안면 덕다리 718,,,,4,1953.08,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,농업회사법인 주식회사 오투,돼지,"경기도 화성시 만세구 장안면 장안리 1954 ,1959",,,,8,4419.36,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,농업회사법인 주식회사 한들팜 장안지점,돼지,"경기도 화성시 만세구 장안면 장안리 2344 ,2345,2346,2347",,,,4,6455.04,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,농업회사법인 천연농장 주식회사,돼지,"경기도 화성시 만세구 장안면 장안리 2697 ,2697-1,2698,2698-1,2699,2700,2701,2711",,,,2,6688,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,산골농장2,돼지,경기도 화성시 효행구 비봉면 쌍학리 81,,,234,1,221.24,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,화성 국사농장,돼지,경기도 화성시 만세구 장안면 장안리 2030,,,4782,2,3492,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,경기종축개량사업소,돼지,경기도 화성시 만세구 팔탄면 창곡리 965,,,980,7,1406.68,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,대지농장,돼지,경기도 화성시 만세구 장안면 수촌리 985,,,1000,3,716,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,논곡축산,돼지,경기도 화성시 효행구 매송면 송라리 783,,,650,1,660,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,남산농장,돼지,"경기도 화성시 만세구 송산면 마산리 399 2 399-3, 399-7",,,2500,9,3465,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,흥석농장,돼지,경기도 화성시 효행구 비봉면 양노리 16-3,,,200,3,387,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,주석농장,돼지,경기도 화성시 만세구 향남읍 요리 382,,,900,2,825,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,사창농장,돼지,경기도 화성시 만세구 양감면 사창리 781-1,,,1000,5,1246.5,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,태인농장,돼지,경기도 화성시 효행구 정남면 망월리 28,,,3000,5,4154,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,혜영농장,돼지,경기도 화성시 만세구 마도면 금당리 581,,,336,3,1126.9,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,춘원농장,돼지,경기도 화성시 만세구 마도면 석교리 109,,,1800,6,2059.71,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,태영농장,돼지,경기도 화성시 효행구 정남면 망월리 3-1,,,4000,5,3249,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경기도,화성시,농업회사법인 엠씨케이 주식회사,돼지,경기도 화성시 만세구 송산면 독지리 277,,,,3,2685.8,,,20260720,경기도 화성시_양돈농가 현황_20260720.csv
경상남도,거제시,언양흑돼지농장,돼지,경상남도 거제시 사등면 사등리 2279-2,경상남도 거제시 사등면 언양로 365-18,,100,,,,,2025-10-30,경상남도 거제시_양돈농가_현황_20251030.csv
경상남도,남해군,남해한돈영농조합법인,돼지,경상남도 남해군 남해읍 평리 470번지,경상남도 남해군 남해읍 당넘로247번길 135,,1500,2,1178,,,2025-11-03,경상남도 남해군_양돈 농가 현황_20251103.csv
경상남도,남해군,돈해진미 남해축산1,돼지,경상남도 남해군 남해읍 평리 461번지,경상남도 남해군 남해읍 당넘로247번길 156-6,,500,1,392,,,2025-11-03,경상남도 남해군_양돈 농가 현황_20251103.csv
경상남도,남해군,돈해진미 영지축산1,돼지,경상남도 남해군 삼동면 영지리 2963번지,경상남도 남해군 삼동면 죽방로 651,,230,2,781,,,2025-11-03,경상남도 남해군_양돈 농가 현황_20251103.csv
경상남도,남해군,돈해진미 영지축산2,돼지,경상남도 남해군 이동면 무림리 738번지 1호,경상남도 남해군 이동면 난음로7번길 76,,3217,5,1835,,,2025-11-03,경상남도 남해군_양돈 농가 현황_20251103.csv
경상남도,남해군,돈해진미 영지축산3,돼지,경상남도 남해군 남해읍 평리 474번지,경상남도 남해군 남해읍 당넘로247번길 125-5,,500,1,525,,,2025-11-03,경상남도 남해군_양돈 농가 현황_20251103.csv
경상남도,밀양시,봉황농장,돼지,경상남도 밀양시 무안면 사명대사 ****************,경상남도 밀양시 무안면 무안리  ****************,,982,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,대흥농장,돼지,경상남도 밀양시 하남읍 금포길  ****************,경상남도 밀양시 하남읍 귀명리  ****************,,992,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,용인농장,돼지,경상남도 밀양시 초동면 금포안길 ****************,경상남도 밀양시 초동면 금포리  ****************,,1081,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,명성농장,돼지,경상남도 밀양시 초동면 명성로  ****************,경상남도 밀양시 초동면 명성리  ****************,,1871,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,,돼지,경상남도 밀양시 부북면 퇴로로  ****************,경상남도 밀양시 부북면 퇴로리  ****************,,500,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,얼음골 양돈장,돼지,경상남도 밀양시 산내면 얼음골옛 ****************,경상남도 밀양시 산내면 남명리  ****************,,2736,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,에코팜,돼지,경상남도 밀양시 단장면 도래재로 ****************,경상남도 밀양시 단장면 구천리  ****************,,2827,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,남천축산,돼지,경상남도 밀양시 산외면 금곡4길 ****************,경상남도 밀양시 산외면 금곡리  ****************,,800,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,감돈축산,돼지,경상남도 밀양시 단장면 감물1길 ****************,경상남도 밀양시 단장면 감물리  ****************,,4696,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,쌍용축산,돼지,경상남도 밀양시 산내면 봉의3길 ****************,경상남도 밀양시 산내면 봉의리  ****************,,2944,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,은돼지농장,돼지,경상남도 밀양시 상남면 상남로  ****************,경상남도 밀양시 상남면 동산리  ****************,,1966,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,평산양돈,돼지,,경상남도 밀양시 무안면 중산리  ****************,,380,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,그린농장,돼지,경상남도 밀양시 무안면 덕암길  ****************,경상남도 밀양시 무안면 모로리  ****************,,1844,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,성주 농장,돼지,경상남도 밀양시 무안면 신생길  ****************,경상남도 밀양시 무안면 마흘리  ****************,,515,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,성림농장,돼지,경상남도 밀양시 부북면 퇴로로  ****************,경상남도 밀양시 부북면 퇴로리  ****************,,661,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,,돼지,경상남도 밀양시 초동면 명성로  ****************,경상남도 밀양시 초동면 명성리  ****************,,1000,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,삼원농장,돼지,경상남도 밀양시 무안면 웅동2길 ****************,경상남도 밀양시 무안면 웅동리  ****************,,2350,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,미래축산,돼지,경상남도 밀양시 무안면 무안로  ****************,경상남도 밀양시 무안면 마흘리  ****************,,2600,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,대성FINE,돼지,경상남도 밀양시 단장면 무릉4길 ****************,경상남도 밀양시 단장면 무릉리  ****************,,2180,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,부흥축산,돼지,경상남도 밀양시 단장면 무릉1길 ****************,경상남도 밀양시 단장면 무릉리  ****************,,1774,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,조은축산,돼지,경상남도 밀양시 무안면 신숲길  ****************,경상남도 밀양시 무안면 덕암리  ****************,,1487,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,쌍용축산 2농장,돼지,경상남도 밀양시 청도면 조천길  ****************,경상남도 밀양시 청도면 구기리  ****************,,3949,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,,돼지,경상남도 밀양시 무안면 신생길  ****************,경상남도 밀양시 무안면 마흘리  ****************,,583,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,신망농장,돼지,경상남도 밀양시 무안면 신숲길  ****************,경상남도 밀양시 무안면 무안리  ****************,,2793,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,우정농장,돼지,경상남도 밀양시 무안면 신생길  ****************,경상남도 밀양시 무안면 마흘리  ****************,,700,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,미리벌축산,돼지,경상남도 밀양시 무안면 운정길  ****************,경상남도 밀양시 무안면 정곡리  ****************,,1700,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,송백 농장,돼지,경상남도 밀양시 산내면 임고7길 ****************,경상남도 밀양시 산내면 송백리  ****************,,550,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,미르피그팜,돼지,경상남도 밀양시 상남면 상남로  ****************,경상남도 밀양시 상남면 동산리  ****************,,947,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,보배농장,돼지,경상남도 밀양시 무안면 신생길  ****************,경상남도 밀양시 무안면 마흘리  ****************,,250,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,백학농장,돼지,경상남도 밀양시 무안면 신생길  ****************,경상남도 밀양시 무안면 마흘리  ****************,,2442,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,고성농장,돼지,경상남도 밀양시 초동면 금포길  ****************,경상남도 밀양시 초동면 금포리  ****************,,600,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,믿음농장,돼지,경상남도 밀양시 상남면 마산2길 ****************,경상남도 밀양시 상남면 마산리  ****************,,,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,소망농장,돼지,경상남도 밀양시 상남면 마산2길 ****************,경상남도 밀양시 상남면 마산리  ****************,,500,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,농업회사법인유성축산주식회사,돼지,경상남도 밀양시 무안면 덕암길  ****************,경상남도 밀양시 무안면 모로리  ****************,,2100,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,LH양돈,돼지,경상남도 밀양시 무안면 신생길  ****************,경상남도 밀양시 무안면 마흘리  ****************,,550,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,쌍용축산 3농장,돼지,경상남도 밀양시 청도면 조천길  ****************,경상남도 밀양시 청도면 구기리  ****************,,1650,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,AL농장,돼지,경상남도 밀양시 무안면 신생길  ****************,경상남도 밀양시 무안면 마흘리  ****************,,350,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,구천농장,돼지,경상남도 밀양시 단장면 도래재로 ****************,경상남도 밀양시 단장면 구천리  ****************,,986,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,화랑농장,돼지,경상남도 밀양시 무안면 신생길  ****************,경상남도 밀양시 무안면 마흘리  ****************,,600,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,보배2 농장,돼지,경상남도 밀양시 무안면 무안로  ****************,경상남도 밀양시 무안면 마흘리  ****************,,327,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,다돈 농장,돼지,,경상남도 밀양시 무안면 마흘리  ****************,,,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,동대 양돈,돼지,경상남도 밀양시 상동면 상동로  ****************,경상남도 밀양시 상동면 고정리  ****************,,1337,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,,돼지,,경상남도 밀양시 무안면 마흘리  ****************,,1400,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
경상남도,밀양시,,돼지,경상남도 밀양시 하남읍 백산로  ****************,경상남도 밀양시 하남읍 백산리  ****************,,700,,,,,2025-11-05,경상남도 밀양시_양돈농가 현황_20251105.csv
